book,lang,source_order,page_n,facs,line_id,source_div_n,source_xml_id,printed_primary,printed_alternate,heading_label,source_heading_text,generated_n,generated_label,generated_source_label,visible_chapter_title,paired_generated_n,issue_codes,image_url
3,grc,513,472,page_images/page-0504.png,,129,spr-ch-3.131,ρκθ,,,Κεφ. ρκθ΄.,3.129,Περὶ Κραταιογόνου,Κεφ. ρκθ΄. (ρλθ΄.) [Περὶ Κραταιογόνου.],Κεφ. ρκθ΄.,3.129,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0504.jp2/full/1200,/0/default.jpg"
3,la,1429,472,page_images/page-0504.png,,,,CXXIX,CXXXIX,De Crataeogono.,Cap. CXXIX. (CXXXIX.) [De Crataeogono.] Cra-,3.129,De Crataeogono,Cap. CXXIX. (CXXXIX.) [De Crataeogono.],,3.129,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0504.jp2/full/1200,/0/default.jpg"
3,grc,514,473,page_images/page-0505.png,spr-lb-3-0505-01,130,spr-ch-3.132,ρλ,,,Κεφ. ρλ΄.,3.130,Περὶ Φύλλου,Κεφ. ρλ΄. (ρμ΄.) [Περὶ Φύλλου.],Κεφ. ρλ΄.,3.130,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0505.jp2/full/1200,/0/default.jpg"
3,grc,515,473,page_images/page-0505.png,,131,spr-ch-3.133,ρλα,,,Κεφ. ρλα΄.,3.131,Περὶ Ὄρχεως,Κεφ. ρλα΄. (ρμα΄.) [Περὶ Ὄρχεως.],Κεφ. ρλα΄.,3.131,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0505.jp2/full/1200,/0/default.jpg"
3,la,1430,473,page_images/page-0505.png,,,,CXXX,CXL,De Phyllo.,"Cap. CXXX. (CXL.) [De Phyllo.] Phyllon, alii",3.130,De Phyllo,Cap. CXXX. (CXL.) [De Phyllo.],,3.130,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0505.jp2/full/1200,/0/default.jpg"
3,la,1431,473,page_images/page-0505.png,spr-lb-3-0505-13,,,CXXXI,CXLI,De Orchi.,"Cap. CXXXI. (CXLI.) [De Orchi.] Orchis, quem",3.131,De Orchi,Cap. CXXXI. (CXLI.) [De Orchi.],,3.131,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0505.jp2/full/1200,/0/default.jpg"
3,grc,516,474,page_images/page-0506.png,,132,spr-ch-3.134,ρλβ,,,Κεφ. ρλβ΄.,3.132,Περὶ Ὄρχεως ἑτέρου,Κεφ. ρλβ΄. (ρμβ΄.) [Περὶ Ὄρχεως ἑτέρου.],Κεφ. ρλβ΄.,3.132,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0506.jp2/full/1200,/0/default.jpg"
3,la,1432,474,page_images/page-0506.png,,,,CXXXII,CXLII,De Orchi altero.,Cap. CXXXII. (CXLII.) [De Orchi altero.] Orchis,3.132,De Orchi altero,Cap. CXXXII. (CXLII.) [De Orchi altero.],,3.132,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0506.jp2/full/1200,/0/default.jpg"
3,grc,517,475,page_images/page-0507.png,,133,spr-ch-3.135,ρλγ,,,Κεφ. ρλγ΄.,3.133,Περὶ Σατυρίου,Κεφ. ρλγ΄. (ρμγ΄.) [Περὶ Σατυρίου.],Κεφ. ρλγ΄.,3.133,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0507.jp2/full/1200,/0/default.jpg"
3,la,1433,475,page_images/page-0507.png,,,,CXXXIII,CXLIII,De Satyrio.,"Cap. CXXXIII. (CXLIII.) [De Satyrio.] Satyrium,",3.133,De Satyrio,Cap. CXXXIII. (CXLIII.) [De Satyrio.],,3.133,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0507.jp2/full/1200,/0/default.jpg"
3,grc,518,476,page_images/page-0508.png,spr-lb-3-0508-01,134,spr-ch-3.136,ρλδ,,,Κεφ. ρλδ΄.,3.134,Περὶ Σατυρίου ἐρυθρονίου,Κεφ. ρλδ΄. (ρμδ΄.) [Περὶ Σατυρίου ἐρυθρονίου.],Κεφ. ρλδ΄.,3.134,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0508.jp2/full/1200,/0/default.jpg"
3,grc,519,476,page_images/page-0508.png,,135,spr-ch-3.137,ρλε,,,Κεφ. ρλε΄.,3.135,Περὶ Ὁρμίνου,Κεφ. ρλε΄. (ρμε΄.) [Περὶ Ὁρμίνου.],Κεφ. ρλε΄.,3.135,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0508.jp2/full/1200,/0/default.jpg"
3,la,1434,476,page_images/page-0508.png,,,,CXXXIV,CXLIV,De Satyrio erythronio.,Cap. CXXXIV. (CXLIV.) [De Satyrio erythronio.],3.134,De Satyrio erythronio,Cap. CXXXIV. (CXLIV.) [De Satyrio erythronio.],,3.134,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0508.jp2/full/1200,/0/default.jpg"
3,la,1435,476,page_images/page-0508.png,,,,CXXXV,CXLV,De Hormino.,Cap. CXXXV. (CXLV.) [De Hormino.] Hormi-,3.135,De Hormino,Cap. CXXXV. (CXLV.) [De Hormino.],,3.135,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0508.jp2/full/1200,/0/default.jpg"
3,grc,520,477,page_images/page-0509.png,,136,spr-ch-3.138,ρλϛ,,,Κεφ. ρλϛ΄.,3.136,Περὶ Ἡδυσάρου,Κεφ. ρλϛ΄. (ρμϛ΄.) [Περὶ Ἡδυσάρου.],Κεφ. ρλϛ΄.,3.136,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0509.jp2/full/1200,/0/default.jpg"
3,grc,521,477,page_images/page-0509.png,,137,spr-ch-3.139,ρλζ,,,Κεφ. ρλζ΄.,3.137,Περὶ Ὀνόσματος,Κεφ. ρλζ΄. (ρμζ΄.) [Περὶ Ὀνόσματος.],Κεφ. ρλζ΄.,3.137,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0509.jp2/full/1200,/0/default.jpg"
3,la,1436,477,page_images/page-0509.png,spr-lb-3-0509-09,,,CXXXVI,CXLVI,De Hedysaro.,Cap. CXXXVI. (CXLVI.) [De Hedysaro.] Hedy-,3.136,De Hedysaro,Cap. CXXXVI. (CXLVI.) [De Hedysaro.],,3.136,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0509.jp2/full/1200,/0/default.jpg"
3,la,1437,477,page_images/page-0509.png,spr-lb-3-0509-17,,,CXXXVII,CXLVII,De Onosmate.,Cap. CXXXVII. (CXLVII.) [De Onosmate.] Ono-,3.137,De Onosmate,Cap. CXXXVII. (CXLVII.) [De Onosmate.],,3.137,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0509.jp2/full/1200,/0/default.jpg"
3,grc,522,478,page_images/page-0510.png,,138,spr-ch-3.140,ρλη,,,Κεφ. ρλη΄.,3.138,Περὶ Νυμφαίας,Κεφ. ρλη΄. (ρμη΄.) [Περὶ Νυμφαίας.],Κεφ. ρλη΄.,3.138,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0510.jp2/full/1200,/0/default.jpg"
3,la,1438,478,page_images/page-0510.png,,,,CXXXVIII,CXLVIII,De Nymphaea.,Cap. CXXXVIII. (CXLVIII.) [De Nymphaea.],3.138,De Nymphaea,Cap. CXXXVIII. (CXLVIII.) [De Nymphaea.],,3.138,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0510.jp2/full/1200,/0/default.jpg"
3,grc,523,479,page_images/page-0511.png,,139,spr-ch-3.141,ρλθ,,,Κεφ. ρλθ΄.,3.139,Περὶ Νυμφαίας ἄλλης,Κεφ. ρλθ΄. (ρμθ΄.) [Περὶ Νυμφαίας ἄλλης.],Κεφ. ρλθ΄.,3.139,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0511.jp2/full/1200,/0/default.jpg"
3,la,1439,479,page_images/page-0511.png,spr-lb-3-0511-12,,,CXXXIX,CXLIX,De Nymphaea altera.,Cap. CXXXIX. (CXLIX.) [De Nymphaea altera.],3.139,De Nymphaea altera,Cap. CXXXIX. (CXLIX.) [De Nymphaea altera.],,3.139,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0511.jp2/full/1200,/0/default.jpg"
3,grc,524,480,page_images/page-0512.png,,140,spr-ch-3.142,ρμ,,,Κεφ. ρμ΄.,3.140,Περὶ Ἀνδροσάκους,Κεφ. ρμ΄. (ρν΄.) [Περὶ Ἀνδροσάκους.],Κεφ. ρμ΄.,3.140,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0512.jp2/full/1200,/0/default.jpg"
3,grc,525,480,page_images/page-0512.png,,141,spr-ch-3.143,ρμα,,,Κεφ. ρμα΄.,3.141,Περὶ Ἀσπλήνου,Κεφ. ρμα΄. (ρνα΄.) [Περὶ Ἀσπλήνου.],Κεφ. ρμα΄.,3.141,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0512.jp2/full/1200,/0/default.jpg"
3,la,1440,480,page_images/page-0512.png,,,,CXL,CL,De Androsace.,"Cap. CXL. (CL.) [De Androsace.] Androsaces,",3.140,De Androsace,Cap. CXL. (CL.) [De Androsace.],,3.140,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0512.jp2/full/1200,/0/default.jpg"
3,la,1441,480,page_images/page-0512.png,spr-lb-3-0512-13,,,CXLI,CLI,De Aspleno.,"Cap. CXLI. (CLI.) [De Aspleno.] Asplenon, quod",3.141,De Aspleno,Cap. CXLI. (CLI.) [De Aspleno.],,3.141,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0512.jp2/full/1200,/0/default.jpg"
3,grc,526,481,page_images/page-0513.png,,142,spr-ch-3.144,ρμβ,,,Κεφ. ρμβ΄.,3.142,Περὶ Ἡμιονίτιδος,Κεφ. ρμβ΄. (ρνβ΄.) [Περὶ Ἡμιονίτιδος.],Κεφ. ρμβ΄.,3.142,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0513.jp2/full/1200,/0/default.jpg"
3,la,1442,481,page_images/page-0513.png,spr-lb-3-0513-14,,,CXLII,CLII,De Hemionitide.,Cap. CXLII. (CLII.) [De Hemionitide.] Hemioni-,3.142,De Hemionitide,Cap. CXLII. (CLII.) [De Hemionitide.],,3.142,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0513.jp2/full/1200,/0/default.jpg"
3,grc,527,482,page_images/page-0514.png,spr-lb-3-0514-01,143,spr-ch-3.145,ρμγ,,,Κεφ. ρμγ΄.,3.143,Περὶ Ἀνθυλλίδος,Κεφ. ρμγ΄. (ρνγ΄.) [Περὶ Ἀνθυλλίδος.],Κεφ. ρμγ΄.,3.143,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0514.jp2/full/1200,/0/default.jpg"
3,grc,528,482,page_images/page-0514.png,,144,spr-ch-3.146,ρμδ,,,Κεφ. ρμδ΄.,3.144,Περὶ Ἀνθεμίδος,Κεφ. ρμδ΄. (ρνδ΄.) [Περὶ Ἀνθεμίδος.],Κεφ. ρμδ΄.,3.144,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0514.jp2/full/1200,/0/default.jpg"
3,la,1443,482,page_images/page-0514.png,,,,CXLIII,CLIII,De Anthyllide.,Cap. CXLIII. (CLIII.) [De Anthyllide.] Anthyl-,3.143,De Anthyllide,Cap. CXLIII. (CLIII.) [De Anthyllide.],,3.143,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0514.jp2/full/1200,/0/default.jpg"
3,la,1444,482,page_images/page-0514.png,spr-lb-3-0514-16,,,CXLIV,CLIV,De Anthemide.,"Cap. CXLIV. (CLIV.) [De Anthemide.] Anthemis,",3.144,De Anthemide,Cap. CXLIV. (CLIV.) [De Anthemide.],,3.144,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0514.jp2/full/1200,/0/default.jpg"
3,grc,529,484,page_images/page-0516.png,,145,spr-ch-3.147,ρμε,,,Κεφ. ρμε΄.,3.145,Περὶ Παρθενίου,Κεφ. ρμε΄. (ρνε΄.) [Περὶ Παρθενίου.],Κεφ. ρμε΄.,3.145,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0516.jp2/full/1200,/0/default.jpg"
3,la,1445,484,page_images/page-0516.png,spr-lb-3-0516-14,,,CXLV,CLV,De Parthenio.,Cap. CXLV. (CLV.) [De Parthenio.] Parthenium:,3.145,De Parthenio,Cap. CXLV. (CLV.) [De Parthenio.],,3.145,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0516.jp2/full/1200,/0/default.jpg"
3,grc,530,485,page_images/page-0517.png,,146,spr-ch-3.148,ρμϛ,,,Κεφ. ρμϛ΄.,3.146,Περὶ Βουφθάλμου,Κεφ. ρμϛ΄. (ρνϛ΄.) [Περὶ Βουφθάλμου.],Κεφ. ρμϛ΄.,3.146,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0517.jp2/full/1200,/0/default.jpg"
3,la,1446,485,page_images/page-0517.png,,,,CXLVI,CLVI,De Buphthalmo.,Cap. CXLVI. (CLVI.) [De Buphthalmo.] Bu-,3.146,De Buphthalmo,Cap. CXLVI. (CLVI.) [De Buphthalmo.],,3.146,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0517.jp2/full/1200,/0/default.jpg"
3,grc,531,486,page_images/page-0518.png,,147,spr-ch-3.149,ρμζ,,,Κεφ. ρμζ΄.,3.147,Περὶ Παιονίας,Κεφ. ρμζ΄. (ρνζ΄.) [Περὶ Παιονίας.],Κεφ. ρμζ΄.,3.147,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0518.jp2/full/1200,/0/default.jpg"
3,la,1447,486,page_images/page-0518.png,,,,CXLVII,CLVII,De Paeonia.,Cap. CXLVII. (CLVII.) [De Paeonia.] Paeonia,3.147,De Paeonia,Cap. CXLVII. (CLVII.) [De Paeonia.],,3.147,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0518.jp2/full/1200,/0/default.jpg"
3,grc,532,488,page_images/page-0520.png,spr-lb-3-0520-01,148,spr-ch-3.150,ρμη,,,Κεφ. ρμη΄.,3.148,Περὶ Λιθοσπέρμου,Κεφ. ρμη΄. (ρνη΄.) [Περὶ Λιθοσπέρμου.],Κεφ. ρμη΄.,3.148,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0520.jp2/full/1200,/0/default.jpg"
3,grc,533,488,page_images/page-0520.png,,149,spr-ch-3.151,ρμθ,,,Κεφ. ρμθ΄.,3.149,Περὶ Φαλαρίδος,Κεφ. ρμθ΄. (ρνθ΄.) [Περὶ Φαλαρίδος.],Κεφ. ρμθ΄.,3.149,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0520.jp2/full/1200,/0/default.jpg"
3,la,1448,488,page_images/page-0520.png,,,,CXLVIII,CLVIII,De Lithospermo.,Cap. CXLVIII. (CLVIII.) [De Lithospermo.] Li-,3.148,De Lithospermo,Cap. CXLVIII. (CLVIII.) [De Lithospermo.],,3.148,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0520.jp2/full/1200,/0/default.jpg"
3,la,1449,488,page_images/page-0520.png,spr-lb-3-0520-14,,,CXLIX,CLIX,De Phalaride.,Cap. CXLIX. (CLIX.) [De Phalaride.] Phalaris,3.149,De Phalaride,Cap. CXLIX. (CLIX.) [De Phalaride.],,3.149,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0520.jp2/full/1200,/0/default.jpg"
3,grc,534,489,page_images/page-0521.png,,150,spr-ch-3.152,ρν,,,Κεφ. ρν΄.,3.150,Περὶ Ἐρυθροδάνου,Κεφ. ρν΄. (ο΄.) [Περὶ Ἐρυθροδάνου.],Κεφ. ρν΄.,3.150,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0521.jp2/full/1200,/0/default.jpg"
3,la,1450,489,page_images/page-0521.png,,,,CL,CLX,De Rubia.,"Cap. CL. (CLX.) [De Rubia.] Rubia, quae et",3.150,De Rubia,Cap. CL. (CLX.) [De Rubia.],,3.150,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0521.jp2/full/1200,/0/default.jpg"
3,grc,535,490,page_images/page-0522.png,,151,spr-ch-3.153,ρνα,,,Κεφ. ρνα΄.,3.151,Περὶ Λογχίτιδος,Κεφ. ρνα΄. (οα΄.) [Περὶ Λογχίτιδος.],Κεφ. ρνα΄.,3.151,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0522.jp2/full/1200,/0/default.jpg"
3,la,1451,490,page_images/page-0522.png,spr-lb-3-0522-15,,,CLI,CLXI,De Lonchitide.,Cap. CLI. (CLXI.) [De Lonchitide.] Lonchitis,3.151,De Lonchitide,Cap. CLI. (CLXI.) [De Lonchitide.],,3.151,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0522.jp2/full/1200,/0/default.jpg"
3,grc,536,491,page_images/page-0523.png,,152,spr-ch-3.154,ρνβ,,,Κεφ. ρνβ΄.,3.152,Περὶ ἑτέρας Λογχίτιδος,Κεφ. ρνβ΄. (οβ΄.) [Περὶ ἑτέρας Λογχίτιδος.],Κεφ. ρνβ΄.,3.152,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0523.jp2/full/1200,/0/default.jpg"
3,la,1452,491,page_images/page-0523.png,spr-lb-3-0523-11,,,CLII,CLXII,De Lonchitide altera.,Cap. CLII. (CLXII.) [De Lonchitide altera.] Lon-,3.152,De Lonchitide altera,Cap. CLII. (CLXII.) [De Lonchitide altera.],,3.152,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0523.jp2/full/1200,/0/default.jpg"
3,grc,537,492,page_images/page-0524.png,,103,spr-ch-3.155,ργ,,,Κεφ. ργ΄.,3.103,Περὶ Ἀλθαίας,Κεφ. ργ΄. (ογ΄.) [Περὶ Ἀλθαίας.],Κεφ. ργ΄.,3.103,BACKWARD_JUMP;DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0524.jp2/full/1200,/0/default.jpg"
3,la,1453,492,page_images/page-0524.png,,,,CLIII,CLXIII,De Althaea.,Cap. CLIII. (CLXIII.) [De Althaea.] Althaeam,3.153,De Althaea,Cap. CLIII. (CLXIII.) [De Althaea.],,,PAIR_MISSING_GRC;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0524.jp2/full/1200,/0/default.jpg"
3,grc,538,493,page_images/page-0525.png,,154,spr-ch-3.156,ρνδ,,,Κεφ. ρνδ΄.,3.154,Περὶ Ἀλκέας,Κεφ. ρνδ΄. (ρξδ΄.) [Περὶ Ἀλκέας.],Κεφ. ρνδ΄.,3.154,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0525.jp2/full/1200,/0/default.jpg"
3,la,1454,493,page_images/page-0525.png,spr-lb-3-0525-12,,,CLIV,CLXIV,De Alcea.,Cap. CLIV. (CLXIV.) [De Alcea.] Alcea et ipsa,3.154,De Alcea,Cap. CLIV. (CLXIV.) [De Alcea.],,3.154,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0525.jp2/full/1200,/0/default.jpg"
3,grc,539,494,page_images/page-0526.png,spr-lb-3-0526-01,155,spr-ch-3.157,ρνε,,,Κεφ. ρνε΄.,3.155,Περὶ Καννάβεως ἡμέρου,Κεφ. ρνε΄. (ρξε΄.) [Περὶ Καννάβεως ἡμέρου.],Κεφ. ρνε΄.,3.155,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0526.jp2/full/1200,/0/default.jpg"
3,grc,540,494,page_images/page-0526.png,,158,spr-ch-3.158,ρνς,,,Κεφ. ρνς΄.,3.156,Περὶ Καννάβεως ἀγρίας,Κεφ. ρνς΄. (ρξς΄.) [Περὶ Καννάβεως ἀγρίας.],Κεφ. ρνς΄.,3.156,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0526.jp2/full/1200,/0/default.jpg"
